Feature,Coefficients,abs_coefficients
climate change adaptation,0.16477635471837773,0.16477635471837773
climate,0.15222349895434137,0.15222349895434137
climate risk,0.11982378194814654,0.11982378194814654
sea ice,0.1172525080861499,0.1172525080861499
the paris agreement,0.11661707761653427,0.11661707761653427
early warning,0.11319191297821847,0.11319191297821847
global climate,-0.10418456184096501,0.10418456184096501
green climate fund,0.10355304764429965,0.10355304764429965
copenhagen accord,0.10263033666937699,0.10263033666937699
climate change resilience,0.102072773015564,0.102072773015564
ndc,0.09127380472413224,0.09127380472413224
carbon neutrality,0.0904960115317614,0.0904960115317614
reduce ghg,0.08943210419386792,0.08943210419386792
future climate,0.08575040917270281,0.08575040917270281
vulnerability to climate change,0.08537694127295707,0.08537694127295707
heat wave,0.08332283083263552,0.08332283083263552
mitigation,0.08008158568789552,0.08008158568789552
climate changes,-0.07996922850291649,0.07996922850291649
unfccc,0.07915258883395462,0.07915258883395462
extreme weather events,0.07845750575092625,0.07845750575092625
natural hazard,0.07825835436370328,0.07825835436370328
panel on climate change,-0.07762203681633634,0.07762203681633634
droughts,-0.07637605845338273,0.07637605845338273
climate vulnerability,0.07618001200153104,0.07618001200153104
climate mitigation,-0.0749875888248356,0.0749875888248356
ghg,0.07395518588956729,0.07395518588956729
paris agreement,0.07368931170068642,0.07368931170068642
climate fund,0.07306228284669662,0.07306228284669662
hazard management,0.07259225780242856,0.07259225780242856
the kyoto protocol,0.07160033326952196,0.07160033326952196
environmental change,0.06925972658815904,0.06925972658815904
united nations framework convention on climate change,-0.06697297159463053,0.06697297159463053
mrv,0.06669062891239899,0.06669062891239899
climate impact,0.06573323237827558,0.06573323237827558
climate change action plan,0.06502529598475415,0.06502529598475415
floods,0.06359726771544161,0.06359726771544161
eu ets,-0.06104151618275227,0.06104151618275227
climate change governance,-0.06090483699081978,0.06090483699081978
warming,0.05974599199911255,0.05974599199911255
extreme weather,0.058591727853163786,0.058591727853163786
climatic,0.05668743510095175,0.05668743510095175
climate change scenario,-0.05570619461577729,0.05570619461577729
climate change fund,0.05480321555759039,0.05480321555759039
vulnerability,0.05411253712467413,0.05411253712467413
ar5,-0.053859196467670394,0.053859196467670394
climate agreement,-0.053280813739117944,0.053280813739117944
climate change policy,0.052310006024904654,0.052310006024904654
convention on climate change,-0.05091036076857782,0.05091036076857782
sea levels,0.05057142936534954,0.05057142936534954
climate extremes,-0.049828421291326495,0.049828421291326495
climate action,0.04870299064576839,0.04870299064576839
marginal abatement cost,0.048671758417628955,0.048671758417628955
climate resilience,0.04760938697136514,0.04760938697136514
pricing ghg,0.04739443389249506,0.04739443389249506
climate finance,0.04710337192994562,0.04710337192994562
sea level,0.04532340791810285,0.04532340791810285
pricing of ghg,0.04366647564730592,0.04366647564730592
risk of climate,0.04329493952882699,0.04329493952882699
climate-related hazards,-0.04315138648440664,0.04315138648440664
the united nations framework convention on climate change,-0.0427110738118703,0.0427110738118703
reduce ghgs,0.042016477172543705,0.042016477172543705
climate policies,-0.04175242169681926,0.04175242169681926
climate model,-0.041638088046565026,0.041638088046565026
climate change conference,-0.03906084888622804,0.03906084888622804
flood management,0.038593505420976795,0.038593505420976795
antarctic ice sheet,0.037517616344980194,0.037517616344980194
global warming,-0.03726768965288572,0.03726768965288572
climate impacts,0.037125855088998225,0.037125855088998225
climate change finance,-0.03661065779635857,0.03661065779635857
climate policy,-0.036455244340058854,0.036455244340058854
resilience,0.03587125263744006,0.03587125263744006
sea level rise,-0.03537606475543619,0.03537606475543619
decreasing greenhouse gas,0.03529485722637319,0.03529485722637319
climate change,-0.03489911181223369,0.03489911181223369
greenhouse gases,-0.034485985616699265,0.034485985616699265
redd+,-0.0342170292405743,0.0342170292405743
kyoto protocol,0.033788706193481066,0.033788706193481066
natural disaster,-0.03323582329577145,0.03323582329577145
carbon stock,-0.033052115397554906,0.033052115397554906
fossil fuels,-0.03127469812152315,0.03127469812152315
bali action plan,0.031190232421787416,0.031190232421787416
carbon tax,-0.030976588293611034,0.030976588293611034
anthropogenic greenhouse gas,0.03020650006575976,0.03020650006575976
common but differentiated responsibilities,0.0301351015691436,0.0301351015691436
rio summit,0.030083870103574856,0.030083870103574856
carbon sequestration,-0.02980646256106251,0.02980646256106251
combat climate change,-0.029668302787072737,0.029668302787072737
climate financing,0.029162726449966727,0.029162726449966727
climate change strategy,0.028959325104019835,0.028959325104019835
rio 2012,0.02879107635190122,0.02879107635190122
ghgs,-0.028650784504510876,0.028650784504510876
ice sheet,0.02821162256139998,0.02821162256139998
environmental impacts,0.027740986745879548,0.027740986745879548
climatic risk,0.027333091886666497,0.027333091886666497
climatic risks,0.027333091886666487,0.027333091886666487
carbon emissions,-0.027324498295347326,0.027324498295347326
disaster management,-0.026789317731015762,0.026789317731015762
disaster vulnerability,0.026560672990317,0.026560672990317
green house,0.026523047288525885,0.026523047288525885
climate change impact,-0.02647781651863244,0.02647781651863244
clean development mechanisms,0.026469871889423444,0.026469871889423444
emission,0.026302611732419316,0.026302611732419316
carbon credit,-0.02626507798655088,0.02626507798655088
reforestation,-0.026098720488461808,0.026098720488461808
greenhouse gas emission,-0.025589113149367623,0.025589113149367623
drought,0.025308286184244883,0.025308286184244883
regional climate,0.024864790202575992,0.024864790202575992
climate objectives,-0.024485514792056594,0.024485514792056594
urban climate,0.02436613393964335,0.02436613393964335
co2 emissions,-0.024155495814664536,0.024155495814664536
global climate change,-0.02358012414096314,0.02358012414096314
resilience to climate,0.023440397098217398,0.023440397098217398
emissions reduction,-0.0232514153735675,0.0232514153735675
emission allowance,0.023021254296581486,0.023021254296581486
climate-related policy,0.02276345205144989,0.02276345205144989
sea surface temperature,0.022640238613259568,0.022640238613259568
arctic,0.022557165051444186,0.022557165051444186
extreme heat,-0.022327370188502543,0.022327370188502543
co2 reduction,0.022265920170264304,0.022265920170264304
understanding of climate change,0.022089906126818007,0.022089906126818007
climate change planning,0.022042834838461613,0.022042834838461613
earth summit,0.02203693150654225,0.02203693150654225
environmental awareness,0.021480299750082383,0.021480299750082383
energy efficient,-0.02140487933224964,0.02140487933224964
climate ambition,0.021264799723478896,0.021264799723478896
carbon dioxide,-0.020222426507696775,0.020222426507696775
anthropogenic,-0.020167367558159226,0.020167367558159226
climate strategies,-0.02014579502274273,0.02014579502274273
climate effect,-0.019981857603993815,0.019981857603993815
carbon price,-0.019808739953353197,0.019808739953353197
stored,-0.0197826732987026,0.0197826732987026
carbon,0.019606882742776797,0.019606882742776797
black carbon,-0.01945851855721402,0.01945851855721402
disaster risk reduction,0.019355932557659473,0.019355932557659473
net zero emissions,0.019160767105935263,0.019160767105935263
tropical cyclone,0.019151332468091177,0.019151332468091177
anthropogenic climate,0.01911749454758072,0.01911749454758072
anthropogenic climate change,0.019117494547580716,0.019117494547580716
climate change impacts,0.019113888393465298,0.019113888393465298
climate change adaptation strategy,-0.018982945160115144,0.018982945160115144
climate variability,-0.018812819011921056,0.018812819011921056
carbon capture,0.01865913704253352,0.01865913704253352
reduce greenhouse gas,-0.01862798490587938,0.01862798490587938
sequestered,0.018311762609174904,0.018311762609174904
injection,0.018243308025958013,0.018243308025958013
climate actions,0.018206502076495955,0.018206502076495955
climate sensitivity,0.018190425833126262,0.018190425833126262
climate law,-0.017933564310722443,0.017933564310722443
severe weather,0.017834453236959112,0.017834453236959112
urban resilience,-0.017745415469500304,0.017745415469500304
climate change action,-0.017664162697239947,0.017664162697239947
climate change mitigation,-0.01758252637873998,0.01758252637873998
climate change scenarios,-0.017397025024374915,0.017397025024374915
climate summit,0.016757622247281962,0.016757622247281962
climate investment,0.01649965591867157,0.01649965591867157
