Feature,Coefficients,abs_coefficients
road safety,0.16086827700384349,0.16086827700384349
speed limit,0.1607326709206772,0.1607326709206772
travel time,0.14562624796908513,0.14562624796908513
public transport,0.1437580387436414,0.1437580387436414
green space,0.14315293460216702,0.14315293460216702
urban policies,0.14012829676636862,0.14012829676636862
smart city,0.1337972177106743,0.1337972177106743
accessibility,0.12900414936511712,0.12900414936511712
pedestrian,0.12661591884329165,0.12661591884329165
public space,0.1097059826015082,0.1097059826015082
air quality,0.10834516664231789,0.10834516664231789
zoning,0.10822797264494459,0.10822797264494459
congestion,0.09969114834883064,0.09969114834883064
commuting,0.09688609440404969,0.09688609440404969
parking,0.09562253850960366,0.09562253850960366
urban infrastructure,0.09478417414205162,0.09478417414205162
urban development,0.09273026645868246,0.09273026645868246
public housing,-0.09245971473254466,0.09245971473254466
sustainable transport,0.09050000379719514,0.09050000379719514
particulate matter,0.0875943005810631,0.0875943005810631
homeownership,0.08482909450375338,0.08482909450375338
urban planning,0.08418666670909848,0.08418666670909848
street,0.0833423024012756,0.0833423024012756
urban plan,0.08065938109071492,0.08065938109071492
cities,0.0795007321902212,0.0795007321902212
urban form,0.07797351452937482,0.07797351452937482
urbanism,0.07636755083790252,0.07636755083790252
passengers,0.07538992185693796,0.07538992185693796
transit-oriented development,0.07285290225943722,0.07285290225943722
land use,0.07162430174966913,0.07162430174966913
urban structure,0.07096271870354907,0.07096271870354907
urban land,0.06914043423472352,0.06914043423472352
urban resilience,0.06790712553174678,0.06790712553174678
walking,0.06724858577998787,0.06724858577998787
urban green,0.0669661158714907,0.0669661158714907
car drivers,0.06693961109649807,0.06693961109649807
bus stops,0.06678889587778906,0.06678889587778906
quality of life,0.06662234754493325,0.06662234754493325
air pollution,0.06551082016349123,0.06551082016349123
metropolitan,0.06517583123359925,0.06517583123359925
housing affordability,0.0646720126911967,0.0646720126911967
urban expansion,0.06418964937249895,0.06418964937249895
urban design,0.0635982958274204,0.0635982958274204
cycling,0.06343522350574261,0.06343522350574261
urban policy,0.06281886066000959,0.06281886066000959
smart cities,0.06279913384067769,0.06279913384067769
urban,0.06264659163700216,0.06264659163700216
solid waste management,0.061865376016907725,0.061865376016907725
housing,0.060503636165014196,0.060503636165014196
slum,0.0600409260727709,0.0600409260727709
integrated urban,0.05987000449912035,0.05987000449912035
city planning,0.0581149022218477,0.0581149022218477
rural land,0.058047809432907785,0.058047809432907785
sprawl,0.05797279188648892,0.05797279188648892
transport,0.05783423396812308,0.05783423396812308
sustainable mobility,0.05725930115924521,0.05725930115924521
injuries,0.05687430772218629,0.05687430772218629
green spaces,0.05609949093201888,0.05609949093201888
development planning,-0.055683449585334305,0.055683449585334305
transportation systems,0.0550476101596982,0.0550476101596982
urban system,0.05488399497093666,0.05488399497093666
taxis,0.05469455357525806,0.05469455357525806
recycling,-0.054414297814255455,0.054414297814255455
urbanisation,0.05437379032071248,0.05437379032071248
h bridge,0.05403806934880898,0.05403806934880898
sustainable building,0.053992453081727974,0.053992453081727974
new urban agenda,0.05375246427339114,0.05375246427339114
solid waste,0.053368556933047144,0.053368556933047144
regional planning,0.053151687738083736,0.053151687738083736
housing quality,0.05142714028887616,0.05142714028887616
slum upgrading,0.05134936759381903,0.05134936759381903
land transport,0.050357555812999555,0.050357555812999555
pollution monitoring,0.050030212046070284,0.050030212046070284
transport network,0.04951681194321707,0.04951681194321707
seismic,0.048980527780189055,0.048980527780189055
streets,0.048942739191410733,0.048942739191410733
housing policies,-0.04866326661470752,0.04866326661470752
housing price,0.04847355291114673,0.04847355291114673
low frequency,0.04753630023599,0.04753630023599
cars,0.04753134551962942,0.04753134551962942
urban space,0.047326122319422584,0.047326122319422584
international airport,0.047072789595471794,0.047072789595471794
affordable housing,0.04701298448539338,0.04701298448539338
land consumption,0.0466422145960813,0.0466422145960813
natural heritage,0.0446355708524958,0.0446355708524958
parking pricing,0.044605001488212385,0.044605001488212385
community development,-0.04455362497252712,0.04455362497252712
land-use conflict,0.044369512364256805,0.044369512364256805
transportation,-0.04411690064645767,0.04411690064645767
urban growth,0.04409993037770029,0.04409993037770029
structural fund,0.04368636068280155,0.04368636068280155
pedestrian crossing,-0.043477305343977625,0.043477305343977625
slums,-0.043184906092766144,0.043184906092766144
peri-urban area,0.04222874191065926,0.04222874191065926
traffic flow,0.041861242191259744,0.041861242191259744
built heritage,0.04170691794408506,0.04170691794408506
sustainable city,0.04164018103536078,0.04164018103536078
traffic conditions,0.041543018017574714,0.041543018017574714
mode of transport,0.041269089410279215,0.041269089410279215
vehicles,0.04087576149575901,0.04087576149575901
planning,0.04053452159921752,0.04053452159921752
solid waste management system,0.04043154996701842,0.04043154996701842
public transportation,-0.04019719149411467,0.04019719149411467
public transit,0.03996441086971515,0.03996441086971515
transport systems,-0.039537188013511394,0.039537188013511394
urban traffic,0.03942327928016781,0.03942327928016781
congestion pricing,0.03850241380591922,0.03850241380591922
drr,0.037820163103837914,0.037820163103837914
vehicle emissions,0.037747355799357014,0.037747355799357014
conditioning,0.037558450736589484,0.037558450736589484
brownfield,0.036920507884848734,0.036920507884848734
rapid transit,0.03673922180040197,0.03673922180040197
public garden,0.036673883254335946,0.036673883254335946
public gardens,0.036673883254335946,0.036673883254335946
social housing,0.03666358029873855,0.03666358029873855
residential development,0.0363151518910209,0.0363151518910209
housing needs,0.036168298737600996,0.036168298737600996
building material,0.036126137836938015,0.036126137836938015
suburban,-0.036034238578531615,0.036034238578531615
truck,-0.03553957875550031,0.03553957875550031
car-free,0.03522081748698719,0.03522081748698719
urban transportation,0.03511448968423212,0.03511448968423212
sustainable urbanization,-0.03473132440921075,0.03473132440921075
critical infrastructure,0.03317407739834828,0.03317407739834828
heritage,0.03299224835034619,0.03299224835034619
mixed-use development,0.03298768679371931,0.03298768679371931
urban sprawl,0.032982170503701086,0.032982170503701086
industrial land,0.032978107082333286,0.032978107082333286
housing subsidies,0.0328566906240261,0.0328566906240261
municipal waste,-0.03279025425802511,0.03279025425802511
gentrification,0.03266214055311344,0.03266214055311344
traffic sign,-0.032554544897999194,0.032554544897999194
rural area,-0.032446633452796005,0.032446633452796005
transportation planning,-0.032167077878606544,0.032167077878606544
road network,0.032165611455997604,0.032165611455997604
transport system,0.031999285862558534,0.031999285862558534
urban management,-0.03169489118320267,0.03169489118320267
heritage preservation,0.0313062688837485,0.0313062688837485
development plan,0.031095387471326882,0.031095387471326882
town,0.03093485744230216,0.03093485744230216
urban landscape,0.03080350317279741,0.03080350317279741
traffic crash,0.03080310392418367,0.03080310392418367
land allocation,0.030361665052637217,0.030361665052637217
traffic management,0.029935522325895154,0.029935522325895154
sustainable land management,0.029817099879168637,0.029817099879168637
ageing,0.029746193276976137,0.029746193276976137
urban sustainability,0.029620617966411213,0.029620617966411213
access to housing,0.029576691880251076,0.029576691880251076
city development,-0.029352640606848602,0.029352640606848602
air pollutants,-0.02930254012138688,0.02930254012138688
vehicle emission,0.029182266072405042,0.029182266072405042
building renovation,0.02916782170664041,0.02916782170664041
road pricing,-0.02904573146359532,0.02904573146359532
community garden,-0.028661744301409185,0.028661744301409185
waste disposal,-0.02863610362177483,0.02863610362177483
development of cities,-0.0286351351233496,0.0286351351233496
housing tenure,0.02860956622657397,0.02860956622657397
municipal,0.02859198468252912,0.02859198468252912
bike lane,0.02852422915636352,0.02852422915636352
