Feature,Coefficients,abs_coefficients
beef,0.14931819249167602,0.14931819249167602
malnutrition,0.10140432911099373,0.10140432911099373
undernourished,0.09633494859287847,0.09633494859287847
hunger,0.09107018427463111,0.09107018427463111
wheat,0.09038118641814434,0.09038118641814434
self-sufficiency,0.07940192035798745,0.07940192035798745
undernourishment,0.0778476943367268,0.0778476943367268
food,0.07675958173023081,0.07675958173023081
food waste,-0.07522264340070915,0.07522264340070915
food system,0.07210283525482265,0.07210283525482265
nutritional status,0.06990878469705143,0.06990878469705143
food reserve*,0.06700715086935283,0.06700715086935283
investment in agriculture,0.06557195684757133,0.06557195684757133
agricultural policy,0.06197020313424624,0.06197020313424624
zero hunger,0.06122008440872282,0.06122008440872282
food* insecur*,0.0602887747252656,0.0602887747252656
livestock,0.05696119257707289,0.05696119257707289
food banks,0.0569316623125072,0.0569316623125072
micronutrient,0.05686446013409851,0.05686446013409851
underweight,0.05620967044774111,0.05620967044774111
farm household,0.05604117693217779,0.05604117693217779
potato,-0.055897074862318236,0.055897074862318236
volatility,0.05454101277429941,0.05454101277429941
nutritious food,0.05398285987066674,0.05398285987066674
food aid,0.05185064360552889,0.05185064360552889
agricultural production,0.05174112723293497,0.05174112723293497
agro,0.05123463115276136,0.05123463115276136
food reserves,0.051125388563100706,0.051125388563100706
nutrition security,0.047680369384884895,0.047680369384884895
soybean,0.047084069462662914,0.047084069462662914
agricultural development,-0.04643249430329985,0.04643249430329985
agricultural market,0.045530094804209185,0.045530094804209185
household food insecurity,0.04522549324085351,0.04522549324085351
agricultural innovation,0.045218204413962966,0.045218204413962966
non-farm,-0.044712252551943735,0.044712252551943735
farm households,0.04451059520335277,0.04451059520335277
smallholders,0.04264151970335054,0.04264151970335054
food* availabilit*,0.04181015368823028,0.04181015368823028
food availability,0.04181015368823024,0.04181015368823024
maize,0.04174554413528759,0.04174554413528759
food insecurity,0.041669906964395396,0.041669906964395396
agribusiness,0.041034634059507254,0.041034634059507254
fruits,0.040901189482783776,0.040901189482783776
food safety,-0.04038523031180493,0.04038523031180493
poultry,0.04024771838527297,0.04024771838527297
fruit*,0.03917324197220974,0.03917324197220974
land reform,0.03880981066514104,0.03880981066514104
food price crisis,0.03750807035396351,0.03750807035396351
food* crise*,0.03483404948163604,0.03483404948163604
food prices,-0.034264809005614266,0.034264809005614266
farmer*,0.034215738429344826,0.034215738429344826
agricultural producers,0.0337504906377567,0.0337504906377567
milk,0.033432685706652185,0.033432685706652185
cereal,0.0331475741979357,0.0331475741979357
pesticide*,-0.03306023121410833,0.03306023121410833
food demand,0.03241872687228237,0.03241872687228237
food supply,0.03188201134404987,0.03188201134404987
dietary diversity,0.03166247708281019,0.03166247708281019
famine,0.031516479388766276,0.031516479388766276
agricultural products,0.030810372032760262,0.030810372032760262
melon,0.030386073547055015,0.030386073547055015
food* secur*,0.030199523193279426,0.030199523193279426
market price,-0.030171151681464184,0.030171151681464184
agricultural investment,0.02984228569332586,0.02984228569332586
food security,0.029633708553171326,0.029633708553171326
food access,0.02802652789973424,0.02802652789973424
organic farming,0.02753900181417835,0.02753900181417835
crop diversity,0.02732182468305942,0.02732182468305942
agricultural markets,0.026869877052926733,0.026869877052926733
goat,-0.026842146684836515,0.026842146684836515
post-harvest,0.02680118665072166,0.02680118665072166
sorghum,0.02658911584356774,0.02658911584356774
nutritional needs,0.025523760215934478,0.025523760215934478
genetic diversity,0.02535626883188931,0.02535626883188931
genetic* divers*,0.025356268831889305,0.025356268831889305
small farms,-0.02532711419917303,0.02532711419917303
food market,-0.0253125511955181,0.0253125511955181
agreement on agriculture,0.025172504174501766,0.025172504174501766
pig,-0.024968999954165388,0.024968999954165388
commodity price,-0.023727501965234217,0.023727501965234217
fertiliser*,0.023624398051089214,0.023624398051089214
crop failure,0.023490784732642052,0.023490784732642052
farming,0.02349059751390973,0.02349059751390973
crop yield,-0.02324351648549928,0.02324351648549928
crop yield*,-0.023243516485499268,0.023243516485499268
increasing food production,0.023226979030364834,0.023226979030364834
rice,0.023190431624762715,0.023190431624762715
food quality,-0.02265997392147892,0.02265997392147892
small-scale farm,-0.02261058931566346,0.02261058931566346
pest,0.02259696511652819,0.02259696511652819
food* produc*,-0.02250048653447309,0.02250048653447309
agricultural reform,0.02229102898579624,0.02229102898579624
maize production,0.022263509099840737,0.022263509099840737
agro-ecological,0.021909977005864213,0.021909977005864213
agricultural* practice*,-0.021656893328341226,0.021656893328341226
scale farming,-0.020587934643640227,0.020587934643640227
food crisis,0.02053906134376889,0.02053906134376889
non-agricultural,-0.020495912809081206,0.020495912809081206
biofuel*,-0.020413073079316897,0.020413073079316897
organic agriculture,0.019924297905060964,0.019924297905060964
agricultural* household*,0.01984184887159914,0.01984184887159914
smallholder* farm*,-0.019585423670213268,0.019585423670213268
smallholder farm,-0.01958542367021325,0.01958542367021325
agricultural practices,-0.019513311914582207,0.019513311914582207
ecoagriculture,0.01943937230296584,0.01943937230296584
cotton production,0.019360775714262486,0.019360775714262486
agricultural system,-0.019340573997396943,0.019340573997396943
crop production,0.019329796634049032,0.019329796634049032
crop,0.019222369829017174,0.019222369829017174
producer*,0.018423173434682288,0.018423173434682288
yield*,0.018247972355818085,0.018247972355818085
grape,0.018164833453299382,0.018164833453299382
farms,0.01801338800033975,0.01801338800033975
vegetab*,0.017985214285947213,0.017985214285947213
agronomic,0.017894867707563687,0.017894867707563687
smallholder,0.01783566426755645,0.01783566426755645
smallholder*,0.01783566426755641,0.01783566426755641
multiple use,0.017771095675724432,0.017771095675724432
production systems,-0.01757021501469592,0.01757021501469592
credit* program*,-0.01742094431562013,0.01742094431562013
stunting,0.01731934842992,0.01731934842992
food chain,0.017217035601213036,0.017217035601213036
agricultural trade,0.017099630695641778,0.017099630695641778
food policy,-0.017022887991105965,0.017022887991105965
pesticide application,0.01683118829897383,0.01683118829897383
farming households,0.016820781734885645,0.016820781734885645
food price spikes,0.0167332233097182,0.0167332233097182
small farmer,0.0166804366050211,0.0166804366050211
poor* farm*,0.016627791600481202,0.016627791600481202
legumes,0.01657423272360578,0.01657423272360578
production,0.016431750346767002,0.016431750346767002
vegetable,0.01623321972685885,0.01623321972685885
vegetable*,0.016233219726858834,0.016233219726858834
water use,-0.016137221533408512,0.016137221533408512
biogas,-0.016107930698356174,0.016107930698356174
farm,0.01593221680982065,0.01593221680982065
cash* crop*,0.015865994719062734,0.015865994719062734
rural women,0.015852093929937323,0.015852093929937323
animal feed,-0.015809983609961064,0.015809983609961064
traditional variet*,0.015770366787001406,0.015770366787001406
chicken,0.015735895652858097,0.015735895652858097
small-scale agriculture,0.01569465991555162,0.01569465991555162
preserve,-0.01568388560445746,0.01568388560445746
agricultural systems,-0.015666536599535718,0.015666536599535718
soil fertility,0.015616556853886939,0.015616556853886939
crop* biodivers*,0.01559904195761354,0.01559904195761354
crop biodiversity,0.015599041957613536,0.015599041957613536
irrigation efficiency,-0.015525197496121483,0.015525197496121483
rural development,0.01549179566481572,0.01549179566481572
food processing,-0.015406966370782635,0.015406966370782635
underweight children,0.015281844575541503,0.015281844575541503
wild spec*,0.015196164756165862,0.015196164756165862
wild species,0.01519616475616586,0.01519616475616586
chickpea,0.01519109793933625,0.01519109793933625
ndvi,0.014936143273506404,0.014936143273506404
famine relief,0.01489669691241556,0.01489669691241556
vegetable crops,0.014890096331523597,0.014890096331523597
food sovereignty,-0.014785680353049578,0.014785680353049578
global food system,0.01473177792173873,0.01473177792173873
agricultural output,0.014698778794748743,0.014698778794748743
sufficient food,-0.014626829594890377,0.014626829594890377
sustainable food production,0.014568651199162348,0.014568651199162348
forestry,-0.01417490621829964,0.01417490621829964
food industry,-0.014051444346151751,0.014051444346151751
fertilizer,0.013909584961060203,0.013909584961060203
climate variability,-0.013865068291875029,0.013865068291875029
child nutrition,0.013849616452580283,0.013849616452580283
growth rate,0.01384960222886966,0.01384960222886966
food production,-0.013775239760134323,0.013775239760134323
coffee,0.013551171652431934,0.013551171652431934
increased access,0.01354698060604458,0.01354698060604458
small farmers,0.01353960754437195,0.01353960754437195
fertilizer*,0.013484316691698254,0.013484316691698254
vegetation,-0.013400186469682588,0.013400186469682588
agro-processing,0.013328644021323553,0.013328644021323553
end hunger,-0.01327539862083111,0.01327539862083111
famine ,0.013262999903978192,0.013262999903978192
access* land*,0.013261108078587321,0.013261108078587321
land management,-0.013229681817774635,0.013229681817774635
farm animal,0.01318443181583657,0.01318443181583657
pest control,-0.013150614334644973,0.013150614334644973
land* resource*,0.013133126364281766,0.013133126364281766
biological control,0.013112228984156458,0.013112228984156458
price level,-0.01307189254991727,0.01307189254991727
grain yield,0.013067275969865231,0.013067275969865231
volatile food prices,0.012954022683320536,0.012954022683320536
manure,-0.01290180250967723,0.01290180250967723
agricultural intensification,0.012817865313626081,0.012817865313626081
agricultural diversification,-0.012779213387633036,0.012779213387633036
low food security,0.012727509239499573,0.012727509239499573
rising food prices,-0.012677237548684389,0.012677237548684389
tuber,-0.012641535791372945,0.012641535791372945
agricultural sustainability,0.012330361175148035,0.012330361175148035
least developed countries,0.012326628589182646,0.012326628589182646
malnourish*,0.012321979126166695,0.012321979126166695
insect* resistan*,0.012283258402143166,0.012283258402143166
farm-,-0.01214286290690324,0.01214286290690324
stocking,0.01207828655170154,0.01207828655170154
livelihood*,-0.01206872237653042,0.01206872237653042
soil quality,0.012036228901638182,0.012036228901638182
legume,0.011996336936664251,0.011996336936664251
alternative production,0.011946241207933502,0.011946241207933502
agricultural exports,-0.011937538195080697,0.011937538195080697
agrarian reform,0.011455299606466322,0.011455299606466322
opportunities for women,0.011332574943504557,0.011332574943504557
drought*,-0.011214388165486798,0.011214388165486798
sustainable development goal 2,0.0111928207475184,0.0111928207475184
sustainable intensification,0.011056558209794724,0.011056558209794724
small-scale farming,-0.011051475651934234,0.011051475651934234
agricultural,0.011024864918091685,0.011024864918091685
global food security,-0.011004864326554356,0.011004864326554356
grazing management,0.010648636387238336,0.010648636387238336
crop-livestock,0.010648636387238336,0.010648636387238336
female* farmer*,-0.010627271355182297,0.010627271355182297
food markets,-0.01061125003214855,0.01061125003214855
impacts of climate change,-0.0105720946938552,0.0105720946938552
access to food,0.010525814953721315,0.010525814953721315
food price volatility,0.010357826370498337,0.010357826370498337
on-farm,0.010353509449179489,0.010353509449179489
agricultural*,0.010316007044723813,0.010316007044723813
cultivation,0.010298166662929886,0.010298166662929886
sustainab,0.01017415400159909,0.01017415400159909
food production systems,-0.009958812461959515,0.009958812461959515
barley,-0.009950055597494732,0.009950055597494732
fertilizers,0.009874063626738044,0.009874063626738044
plantation,0.009779073695341523,0.009779073695341523
smallholder production,0.009767770858322648,0.009767770858322648
value* added*,-0.009717104174825126,0.009717104174825126
land tenure,-0.009683090976274233,0.009683090976274233
food systems,0.00966370887213075,0.00966370887213075
market information,0.009659192169272971,0.009659192169272971
financial* service*,-0.00964187655456001,0.00964187655456001
small farm,0.009599717456872494,0.009599717456872494
agroecology,-0.009566207850836813,0.009566207850836813
rainy season*,0.009558272430129678,0.009558272430129678
household food security,-0.009456164635186684,0.009456164635186684
forest regeneration,0.009423266356322266,0.009423266356322266
nutrition outcomes,0.009414426238101653,0.009414426238101653
agricultural export subsidies,0.00941354668714204,0.00941354668714204
small* farm*,0.009360135534354946,0.009360135534354946
tubers,-0.00930165058672184,0.00930165058672184
food shortage,-0.009277542436672418,0.009277542436672418
supplies,0.009249725852254533,0.009249725852254533
sustainable diets,0.009170630792503956,0.009170630792503956
environmental impact*,-0.009142589043919767,0.009142589043919767
productivit*,0.009132805059427906,0.009132805059427906
undernutrition,0.00911421809347976,0.00911421809347976
animal husbandry,0.009100636178333192,0.009100636178333192
poor nutrition,0.009096636023210113,0.009096636023210113
food producers,-0.009085447175382582,0.009085447175382582
food producer,-0.009085447175382575,0.009085447175382575
vegetable oil,-0.008936646700395347,0.008936646700395347
farm management,-0.008828919183400766,0.008828919183400766
agri-business,0.008781240482285561,0.008781240482285561
crops,0.008768443265906747,0.008768443265906747
arable land,-0.00872207969468022,0.00872207969468022
farmers in developing countries,0.00860972813135099,0.00860972813135099
formant,0.008571957189067472,0.008571957189067472
smallhold*,0.008548157739071508,0.008548157739071508
sustainable,-0.008457223209730504,0.008457223209730504
climate-smart,-0.008430055028250262,0.008430055028250262
adapt to climate change,-0.008357043574172468,0.008357043574172468
food price inflation,-0.008353194672698322,0.008353194672698322
livestock production,-0.008343928216593464,0.008343928216593464
farming systems,-0.008196650328440361,0.008196650328440361
cultivated,0.00818831129014024,0.00818831129014024
adaptation to climate change,0.00818578141129167,0.00818578141129167
organic production,0.008078895221834439,0.008078895221834439
conserve,-0.008075965981383498,0.008075965981383498
food supply chain,-0.008023454493150225,0.008023454493150225
access to credit,-0.007984952130747678,0.007984952130747678
fishery,-0.007963488324148232,0.007963488324148232
cropping systems,0.007874403244830993,0.007874403244830993
market information system,0.007852788828963297,0.007852788828963297
malnourishment,0.007831053071402864,0.007831053071402864
conservation agriculture,0.007810631671365861,0.007810631671365861
banana,-0.0078081901737362125,0.0078081901737362125
improve nutrition,0.007804211944846277,0.007804211944846277
agrar*,0.007751037340697974,0.007751037340697974
food price instability,0.007682062141399765,0.007682062141399765
farming system,0.007663572892471609,0.007663572892471609
world* food* suppl*,0.007648293827029485,0.007648293827029485
farm employment,-0.007615024328905847,0.007615024328905847
agricultural land,0.0075775847119394606,0.0075775847119394606
agricultural* land*,0.007577584711939431,0.007577584711939431
marginal land,-0.007459611770159431,0.007459611770159431
crop productivity,0.007428443388860997,0.007428443388860997
plant genetic resource*,0.0073624415084163055,0.0073624415084163055
plant genetic resources,0.0073624415084163055,0.0073624415084163055
irrigated agriculture,0.007352342183333908,0.007352342183333908
land tenure ,-0.007325917876592648,0.007325917876592648
food products,-0.007292710656397322,0.007292710656397322
bt* crop*,0.007192146743666546,0.007192146743666546
poor farmers,0.007162410963940815,0.007162410963940815
access to finance,0.0071146845259524236,0.0071146845259524236
orchards,0.006971349618119699,0.006971349618119699
agrarian,0.006965452336534434,0.006965452336534434
access* to* market*,0.006858685428471618,0.006858685428471618
access to market,0.006858685428471614,0.006858685428471614
mixed farming,0.006659036347478626,0.006659036347478626
limited access,-0.006582034067177026,0.006582034067177026
help farmers,-0.006369924618204695,0.006369924618204695
sugarcane,0.006292231045300784,0.006292231045300784
starvation,0.0062534861297749425,0.0062534861297749425
renewable,-0.006229891054967509,0.006229891054967509
agriculture,-0.006180662723005916,0.006180662723005916
agrofores*,-0.006165220561049272,0.006165220561049272
agroforest*,-0.00616522056104927,0.00616522056104927
agroforestry,-0.0061652205610492694,0.0061652205610492694
grazing,0.0061269389699582745,0.0061269389699582745
cattle,-0.0061027525223526224,0.0061027525223526224
pastoralists,0.00600706590229853,0.00600706590229853
smallholder farmer,-0.005956256910233423,0.005956256910233423
smallholder farmers,-0.005956256910233422,0.005956256910233422
profit*,-0.005953466230775689,0.005953466230775689
hidden hunger,0.005780734158241483,0.005780734158241483
tillage,-0.005776316818444219,0.005776316818444219
vulnerable,-0.005756198453575063,0.005756198453575063
forage,0.005715102231088476,0.005715102231088476
support farmers,-0.005644021838982953,0.005644021838982953
food imports,-0.005636352317016203,0.005636352317016203
adapt to,0.005595068409191615,0.005595068409191615
vegetables,0.005592956838273163,0.005592956838273163
food value chain,0.005549203343050243,0.005549203343050243
breeding,-0.005525755360056233,0.005525755360056233
sustain*,-0.005348564794922824,0.005348564794922824
apple,-0.0052853886536057305,0.0052853886536057305
orchard,0.00524777334404989,0.00524777334404989
fishing,-0.004965217740671505,0.004965217740671505
climate resilient,0.004942817580466179,0.004942817580466179
crop varieties,-0.004935932541144145,0.004935932541144145
sustainable production,0.004914938016635603,0.004914938016635603
global emission*,-0.004888957519984775,0.004888957519984775
sustainable farming,-0.004850782855398501,0.004850782855398501
food*,0.004844104750938047,0.004844104750938047
body mass index,0.004825187208342271,0.004825187208342271
integrated soil fertility management ,0.004805786206347144,0.004805786206347144
agricultural modernisation,0.004797136539230249,0.004797136539230249
cows,0.0047901745888586,0.0047901745888586
starch,0.0047085465382910524,0.0047085465382910524
cites,0.00462196751265406,0.00462196751265406
mixed* crop*,0.004530707956192641,0.004530707956192641
soybean oil,0.004486283320099218,0.004486283320099218
climate change*,-0.0044683750126726434,0.0044683750126726434
climate change,-0.004468375012672608,0.004468375012672608
irrigation*,-0.004435628304986574,0.004435628304986574
irrigation,-0.004435628304986567,0.004435628304986567
family farmers,0.004423326210321063,0.004423326210321063
small producer,-0.004308666454564771,0.004308666454564771
small* producer*,-0.00430866645456477,0.00430866645456477
land use,-0.004304118239115682,0.004304118239115682
environmental problem*,0.004283093683911948,0.004283093683911948
greater access,-0.004257076599086094,0.004257076599086094
product*,-0.004192762744319809,0.004192762744319809
food* producer*,0.004146265109544843,0.004146265109544843
agricultural science,0.004144905352174151,0.004144905352174151
agricultu*,0.004135344322252215,0.004135344322252215
agricultur*,0.004135344322252206,0.004135344322252206
agricult*,0.004135344322252043,0.004135344322252043
agriculture*,0.004135344322250437,0.004135344322250437
desertification,0.004053672491063072,0.004053672491063072
pastoralist,0.004016595165835615,0.004016595165835615
equitable,-0.003985024713913569,0.003985024713913569
supply,-0.0038697656658139797,0.0038697656658139797
access to land,0.003869694747475414,0.003869694747475414
stabili*,0.0038483003477187915,0.0038483003477187915
bank,0.003811719320418045,0.003811719320418045
small-holder farmers,0.0038080515433735326,0.0038080515433735326
small-holder,0.0038080515433735296,0.0038080515433735296
new* agricultur*,-0.0037182619552649575,0.0037182619552649575
obesity,0.0037040947250679686,0.0037040947250679686
pepper,0.003692741651343344,0.003692741651343344
sustainable land management,-0.0036493062432634755,0.0036493062432634755
involvement,0.0036459328088099593,0.0036459328088099593
farm income,-0.0036212790854750964,0.0036212790854750964
small-scale farmers,0.00360624355009401,0.00360624355009401
horti*,-0.0035912072142449333,0.0035912072142449333
carbon emission,-0.0035480732920050145,0.0035480732920050145
postharvest,0.003510172303544222,0.003510172303544222
sustainable agriculture,0.0035072345723142534,0.0035072345723142534
bean,0.0034569068294664613,0.0034569068294664613
climate variability ,0.0034516980594170394,0.0034516980594170394
lack of access,0.0033860832348386314,0.0033860832348386314
feed,0.0033817029448734437,0.0033817029448734437
labour force,-0.003374775176666954,0.003374775176666954
wage,-0.0033689062412986816,0.0033689062412986816
small*-scale* food*,-0.0033197619882484163,0.0033197619882484163
agricultural* credit*,-0.0032777108974368576,0.0032777108974368576
staple food,0.0032768898510409455,0.0032768898510409455
small-scale producers,-0.0032354165078522204,0.0032354165078522204
opportunit*,-0.0031643278046163447,0.0031643278046163447
dairy farms,0.0031225950731958167,0.0031225950731958167
biodiversity,-0.003097563619380565,0.003097563619380565
improve access,0.0030957134408148702,0.0030957134408148702
pest management,0.003039542366031152,0.003039542366031152
small producers,0.0029892559446422547,0.0029892559446422547
growth,0.0028905607333156906,0.0028905607333156906
decision-making,-0.0028810717094640806,0.0028810717094640806
barriers,-0.0028492010996307095,0.0028492010996307095
pastoral*,0.0028440066379532575,0.0028440066379532575
genetic resources,0.0028429624544486073,0.0028429624544486073
pear,0.0028405871559249356,0.0028405871559249356
access* to* financ*,0.0028252027140768777,0.0028252027140768777
access* to* finance*,0.002825202714076876,0.002825202714076876
crop insurance,-0.002820176314632258,0.002820176314632258
small,0.002810033051191715,0.002810033051191715
subsistence farming,-0.0027440344035841694,0.0027440344035841694
financial* support*,0.0027263500199406266,0.0027263500199406266
climate risk*,0.002690709738444517,0.002690709738444517
pastora*,0.002617652464627708,0.002617652464627708
ownership,-0.0025914972889630322,0.0025914972889630322
input*,0.0025758357241366103,0.0025758357241366103
soil degradation,0.0025699646156151727,0.0025699646156151727
labor,-0.0024870334980853044,0.0024870334980853044
revenue*,-0.00247182704759887,0.00247182704759887
increasing*,0.002456393203658587,0.002456393203658587
soil,-0.0023983513492544816,0.0023983513492544816
dairy,0.0023837172528717817,0.0023837172528717817
sustainable agricultural,-0.002372027840014779,0.002372027840014779
poverty,-0.002348200200648026,0.002348200200648026
shore,-0.0023343428743501492,0.0023343428743501492
food distribution,0.0023308061120401223,0.0023308061120401223
farming* communit*,0.0022496693478809443,0.0022496693478809443
farming communit*,0.0022496693478809443,0.0022496693478809443
genetic resource*,0.002116534416968472,0.002116534416968472
genetic resource,0.002116534416968468,0.002116534416968468
performanc*,-0.002065104804168391,0.002065104804168391
